make,model,year,cylinders,trany,displ,VClass,co2,barrels08,fuelCost08,fuelType,highway08,city08,comb08
Toyota,Tacoma 4WD TRD PRO,2019,6.0,Automatic (S6),3.5,Small Pickup Trucks 4WD,448,16.4805,1900,Regular,22,18,20
Toyota,Tacoma 4WD TRD PRO,2019,6.0,Manual 6-spd,3.5,Small Pickup Trucks 4WD,483,18.311666666666667,2100,Regular,20,17,18
Ford,Ranger 2WD,2019,4.0,Automatic (S10),2.3,Standard Pickup Trucks 2WD,387,14.330869565217393,1650,Regular,26,21,23
Ford,Ranger 4WD,2019,4.0,Automatic (S10),2.3,Standard Pickup Trucks 4WD,404,14.98227272727273,1700,Regular,24,20,22
Ford,Ranger 2WD Incomplete,2019,4.0,Automatic (S10),2.3,Special Purpose Vehicle 2WD,484,18.311666666666667,2100,Regular,18,19,18
Chevrolet,Blazer FWD,2019,6.0,Automatic 9-spd,3.6,Small Sport Utility Vehicle 2WD,405,14.98227272727273,1700,Regular,26,20,22
Chevrolet,Blazer FWD,2019,4.0,Automatic 9-spd,2.5,Small Sport Utility Vehicle 2WD,373,13.73375,1550,Regular,27,22,24
Dodge,Journey,2019,4.0,Automatic 4-spd,2.4,Small Sport Utility Vehicle 2WD,420,15.695714285714288,1800,Regular,25,19,21
Dodge,Journey,2019,6.0,Automatic 6-spd,3.6,Small Sport Utility Vehicle 2WD,456,17.347894736842107,1950,Gasoline or E85,25,17,19
Jeep,Renegade 2WD,2019,4.0,Automatic 9-spd,2.4,Small Sport Utility Vehicle 2WD,357,13.1844,1500,Regular,30,22,25
Chevrolet,Blazer AWD,2019,6.0,Automatic 9-spd,3.6,Small Sport Utility Vehicle 4WD,426,15.695714285714288,1800,Regular,25,18,21
Dodge,Journey AWD,2019,6.0,Automatic 6-spd,3.6,Small Sport Utility Vehicle 4WD,470,17.347894736842107,1950,Regular,24,16,19
Jeep,Renegade 4WD,2019,4.0,Automatic 9-spd,2.4,Small Sport Utility Vehicle 4WD,371,13.73375,1550,Regular,29,21,24
Land Rover,Range Rover SV Coupe,2019,8.0,Automatic (S8),5.0,Standard Sport Utility Vehicle 4WD,569,20.600625,2950,Premium,19,14,16
Honda,Clarity Plug-in Hybrid,2019,4.0,Automatic (variable gear ratios),1.5,Midsize Cars,57,2.2593257625,900,Regular Gas and Electricity,40,44,42
Toyota,Prius Prime,2019,4.0,Automatic (variable gear ratios),1.8,Midsize Cars,78,2.9578630867924525,700,Regular Gas and Electricity,53,55,54
Honda,Clarity EV,2019,,Automatic (A1),,Midsize Cars,0,0.18,600,Electricity,103,126,114
smart,EQ fortwo (coupe),2019,,Automatic (A1),,Two Seaters,0,0.186,600,Electricity,94,124,108
smart,EQ fortwo (convertible),2019,,Automatic (A1),,Two Seaters,0,0.198,650,Electricity,91,112,102
Tesla,Model 3 Mid Range,2019,,Automatic (A1),,Midsize Cars,0,0.162,550,Electricity,117,128,123
Tesla,Model 3 Long Range,2019,,Automatic (A1),,Midsize Cars,0,0.156,500,Electricity,123,136,130
Tesla,Model 3 Long Range AWD,2019,,Automatic (A1),,Midsize Cars,0,0.174,550,Electricity,112,120,116
Tesla,Model 3 Long Range AWD Performance,2019,,Automatic (A1),,Midsize Cars,0,0.174,550,Electricity,112,120,116
Tesla,Model S 75D,2019,,Automatic (A1),,Large Cars,0,0.198,650,Electricity,105,102,103
Tesla,Model S 100D,2019,,Automatic (A1),,Large Cars,0,0.198,650,Electricity,102,101,102
Tesla,Model S P100D,2019,,Automatic (A1),,Large Cars,0,0.21,650,Electricity,105,92,98
Tesla,Model X 75D,2019,,Automatic (A1),,Standard Sport Utility Vehicle 4WD,0,0.216,700,Electricity,95,91,93
Tesla,Model X 100D,2019,,Automatic (A1),,Standard Sport Utility Vehicle 4WD,0,0.234,750,Electricity,89,86,87
Tesla,Model X P100D,2019,,Automatic (A1),,Standard Sport Utility Vehicle 4WD,0,0.24,750,Electricity,89,83,85
Mercedes-Benz,AMG SLC43,2019,6.0,Automatic 9-spd,3.0,Two Seaters,383,14.330869565217393,2050,Premium,29,20,23
Audi,A3 quattro,2019,4.0,Automatic (AM-S7),2.0,Subcompact Cars,362,13.1844,1500,Regular,30,22,25
Audi,A3 Cabriolet quattro,2019,4.0,Automatic (AM-S7),2.0,Subcompact Cars,355,13.1844,1500,Regular,30,22,25
Audi,TTS Coupe,2019,4.0,Automatic (AM-S7),2.0,Subcompact Cars,354,13.1844,1900,Premium,29,23,25
Volkswagen,Jetta GLI,2019,4.0,Manual 6-spd,2.0,Compact Cars,321,11.771785714285713,1350,Regular,32,25,28
Volkswagen,Jetta GLI,2019,4.0,Automatic (AM-S7),2.0,Compact Cars,315,11.771785714285713,1350,Regular,32,25,28
Volkswagen,Golf SportWagen 4motion,2019,4.0,Automatic (AM-S6),1.8,Small Station Wagons,361,13.73375,1550,Regular,29,22,24
Volkswagen,Golf Alltrack,2019,4.0,Automatic (AM-S6),1.8,Small Station Wagons,354,13.1844,1500,Regular,30,22,25
Volkswagen,Golf SportWagen 4motion,2019,4.0,Manual 6-spd,1.8,Small Station Wagons,351,13.1844,1500,Regular,31,22,25
Volkswagen,Golf Alltrack,2019,4.0,Manual 6-spd,1.8,Small Station Wagons,362,13.73375,1550,Regular,30,21,24
Honda,Passport FWD,2019,6.0,Automatic (S9),3.5,Small Sport Utility Vehicle 2WD,407,14.98227272727273,1700,Regular,25,20,22
Honda,Passport AWD,2019,6.0,Automatic (S9),3.5,Small Sport Utility Vehicle 4WD,427,15.695714285714288,1800,Regular,24,19,21
Mercedes-Benz,AMG G63,2019,8.0,Automatic 9-spd,4.0,Standard Sport Utility Vehicle 4WD,637,23.543571428571425,3350,Premium,15,13,14
BMW,i3 with Range Extender,2019,2.0,Automatic (A1),0.6,Subcompact Cars,22,1.0495155661290323,1500,Premium Gas or Electricity,31,30,31
BMW,i3s with Range Extender,2019,2.0,Automatic (A1),0.6,Subcompact Cars,22,1.0495155661290323,1500,Premium Gas or Electricity,31,30,31
Toyota,Corolla,2020,4.0,Automatic (AV-S10),2.0,Compact Cars,257,9.694411764705883,1100,Regular,40,31,34
Toyota,Corolla Hybrid,2020,4.0,Automatic (variable gear ratios),1.8,Compact Cars,170,6.338653846153846,700,Regular,52,53,52
Toyota,Corolla,2020,4.0,Manual 6-spd,2.0,Compact Cars,277,10.3003125,1150,Regular,36,29,32
Toyota,Corolla XSE,2020,4.0,Automatic (AV-S10),2.0,Compact Cars,265,9.694411764705883,1100,Regular,38,31,34
Toyota,Corolla,2020,4.0,Automatic (variable gear ratios),1.8,Compact Cars,267,9.988181818181818,1150,Regular,38,30,33
Toyota,Corolla,2020,4.0,Manual 6-spd,1.8,Compact Cars,266,9.988181818181818,1150,Regular,39,29,33
Toyota,Corolla XLE,2020,4.0,Automatic (variable gear ratios),1.8,Compact Cars,274,10.3003125,1150,Regular,37,29,32
Kia,Soul,2020,4.0,Automatic (variable gear ratios),2.0,Small Station Wagons,303,10.987,1250,Regular,33,27,30
Kia,Soul Eco dynamics,2020,4.0,Automatic (variable gear ratios),2.0,Small Station Wagons,287,10.63258064516129,1200,Regular,35,29,31
Kia,Soul,2020,4.0,Manual 6-spd,2.0,Small Station Wagons,332,12.207777777777778,1400,Regular,31,25,27
Kia,Soul,2020,4.0,Automatic (AM-S7),1.6,Small Station Wagons,309,11.36586206896552,1300,Regular,32,27,29
Ford,Shelby GT350 Mustang,2019,8.0,Manual 6-spd,5.2,Subcompact Cars,549,20.600625,2950,Premium,21,14,16
Mercedes-Benz,A220 4matic,2019,4.0,Automatic 7-spd,2.0,Subcompact Cars,324,11.771785714285713,1700,Premium,34,24,28
Ford,Fusion Special Service Vehicle PHEV,2019,4.0,Automatic (variable gear ratios),2.0,Midsize Cars,101,3.762624952325581,900,Regular Gas and Electricity,40,43,42
Kia,Sportage FWD,2020,4.0,Automatic (S6),2.4,Small Sport Utility Vehicle 2WD,351,12.677307692307693,1450,Regular,30,23,26
Kia,Sportage FWD,2020,4.0,Automatic (S6),2.0,Small Sport Utility Vehicle 2WD,392,14.330869565217393,1650,Regular,28,20,23
Kia,Telluride FWD,2020,6.0,Automatic (S8),3.8,Small Sport Utility Vehicle 2WD,395,14.330869565217393,1650,Regular,26,20,23
Kia,Sportage AWD,2020,4.0,Automatic (S6),2.4,Small Sport Utility Vehicle 4WD,386,14.330869565217393,1650,Regular,26,22,23
Kia,Sportage AWD,2020,4.0,Automatic (S6),2.0,Small Sport Utility Vehicle 4WD,421,15.695714285714288,1800,Regular,24,19,21
Kia,Telluride AWD,2020,6.0,Automatic (S8),3.8,Small Sport Utility Vehicle 4WD,426,15.695714285714288,1800,Regular,24,19,21
Mercedes-Benz,GLE350 4matic,2020,4.0,Automatic 9-spd,2.0,Small Sport Utility Vehicle 4WD,404,14.98227272727273,2150,Premium,26,19,22
Mercedes-Benz,GLE450 4matic,2020,6.0,Automatic 9-spd,3.0,Standard Sport Utility Vehicle 4WD,422,15.695714285714288,2250,Premium,24,19,21
Jaguar,F-Type Coupe,2020,4.0,Automatic (S8),2.0,Two Seaters,346,12.677307692307693,1800,Premium,30,23,26
Jaguar,F-Type Convertible,2020,4.0,Automatic (S8),2.0,Two Seaters,346,12.677307692307693,1800,Premium,30,23,26
Jaguar,XE,2020,4.0,Automatic (S8),2.0,Compact Cars,312,11.771785714285713,1700,Premium,34,25,28
Jaguar,XE 30t,2020,4.0,Automatic (S8),2.0,Compact Cars,333,12.207777777777778,1750,Premium,32,24,27
Jaguar,XE AWD,2020,4.0,Automatic (S8),2.0,Compact Cars,321,11.771785714285713,1700,Premium,34,24,28
Jaguar,XE AWD 30t,2020,4.0,Automatic (S8),2.0,Compact Cars,354,13.1844,1900,Premium,30,22,25
Jaguar,XF,2020,4.0,Automatic (S8),2.0,Midsize Cars,312,11.771785714285713,1700,Premium,34,25,28
Jaguar,XF 30t,2020,4.0,Automatic (S8),2.0,Midsize Cars,335,12.677307692307693,1800,Premium,31,23,26
Jaguar,XF AWD,2020,4.0,Automatic (S8),2.0,Midsize Cars,333,12.207777777777778,1750,Premium,33,23,27
Jaguar,XF AWD 30t,2020,4.0,Automatic (S8),2.0,Midsize Cars,349,13.1844,1900,Premium,31,22,25
Jaguar,XF Sportbrake AWD,2020,4.0,Automatic (S8),2.0,Midsize Station Wagons,370,13.73375,1950,Premium,28,21,24
Jaguar,E-Pace,2020,4.0,Automatic (S9),2.0,Small Sport Utility Vehicle 4WD,371,13.73375,1950,Premium,28,21,24
Jaguar,E-Pace P300,2020,4.0,Automatic (S9),2.0,Small Sport Utility Vehicle 4WD,379,14.330869565217393,2050,Premium,27,21,23
Jaguar,F-Pace,2020,4.0,Automatic (S8),2.0,Small Sport Utility Vehicle 4WD,365,13.73375,1950,Premium,27,22,24
Jaguar,F-Pace 30t,2020,4.0,Automatic (S8),2.0,Small Sport Utility Vehicle 4WD,373,13.73375,1950,Premium,27,22,24
Land Rover,Range Rover Velar,2020,4.0,Automatic (S8),2.0,Small Sport Utility Vehicle 4WD,384,14.330869565217393,2050,Premium,27,21,23
Land Rover,Range Rover Velar P300,2020,4.0,Automatic (S8),2.0,Small Sport Utility Vehicle 4WD,399,14.98227272727273,2150,Premium,26,20,22
Mercedes-Benz,AMG GT 53 4matic Plus,2019,6.0,Automatic 9-spd,3.0,Compact Cars,425,15.695714285714288,2250,Premium,24,19,21
Volvo,S60 AWD PHEV,2019,4.0,Automatic (S8),2.0,Compact Cars,149,5.642399265821502,1500,Premium and Electricity,34,29,31
RUF Automobile,RUF TURBO 12/CTR3,2018,6.0,Manual 7-spd,3.8,Two Seaters,497,18.311666666666667,2600,Premium,20,16,18
Lotus,Evora,2018,6.0,Manual 6-spd,3.5,Minicompact Cars,468,17.347894736842107,2500,Premium,24,16,19
Lotus,Evora,2018,6.0,Automatic (S6),3.5,Minicompact Cars,451,16.4805,2350,Premium,24,17,20
Mazda,3 4-Door,2018,4.0,Manual 6-spd,2.5,Compact Cars,312,11.36586206896552,1300,Regular,34,25,29
Mazda,3 5-Door,2018,4.0,Manual 6-spd,2.5,Midsize Cars,319,11.771785714285713,1350,Regular,33,25,28
Roush Performance,F150 Pickup 2WD,2018,8.0,Automatic (S10),5.0,Standard Pickup Trucks 2WD,732,27.4675,3900,Premium,15,11,12
Roush Performance,F150 Pickup 4WD,2018,8.0,Automatic (S10),5.0,Standard Pickup Trucks 4WD,732,27.4675,3900,Premium,15,11,12
Mazda,6,2019,4.0,Manual 6-spd,2.5,Midsize Cars,328,12.207777777777778,1400,Regular,33,24,27
Mazda,6,2019,4.0,Automatic (S6),2.5,Midsize Cars,302,11.36586206896552,1300,Regular,35,26,29
Mazda,6,2019,4.0,Automatic (S6),2.5,Midsize Cars,335,12.677307692307693,1450,Regular,31,23,26
Porsche,Panamera GTS,2019,8.0,Automatic (AM-S8),4.0,Large Cars,474,17.347894736842107,2500,Premium,23,16,19
Porsche,Panamera GTS ST,2019,8.0,Automatic (AM-S8),4.0,Large Cars,503,18.311666666666667,2600,Premium,22,15,18
Porsche,Panamera Turbo,2019,8.0,Automatic (AM-S8),4.0,Large Cars,420,15.695714285714288,2250,Premium,25,18,21
Porsche,Panamera Turbo Executive,2019,8.0,Automatic (AM-S8),4.0,Large Cars,420,15.695714285714288,2250,Premium,25,18,21
Porsche,Panamera Turbo ST,2019,8.0,Automatic (AM-S8),4.0,Large Cars,449,16.4805,2350,Premium,23,18,20
Volkswagen,Arteon,2019,4.0,Automatic (S8),2.0,Large Cars,350,13.1844,1900,Premium,31,22,25
Volkswagen,Arteon 4motion,2019,4.0,Automatic (S8),2.0,Large Cars,393,14.330869565217393,2050,Premium,27,20,23
Ram,1500 HFE 2WD,2019,6.0,Automatic 8-spd,3.6,Standard Pickup Trucks 2WD,395,14.330869565217393,1650,Regular,26,20,23
Porsche,Cayenne Turbo,2019,8.0,Automatic (S8),4.0,Standard Sport Utility Vehicle 4WD,529,19.388823529411766,2750,Premium,19,15,17
Nissan,Leaf (62 kW-hr battery pack),2019,,Automatic (A1),,Midsize Cars,0,0.186,600,Electricity,97,118,108
Nissan,Leaf SV/SL (62 kW-hr battery pack),2019,,Automatic (A1),,Midsize Cars,0,0.192,650,Electricity,94,114,104
Jaguar,F-Type Coupe,2020,6.0,Automatic (S8),3.0,Two Seaters,390,14.330869565217393,2050,Premium,28,20,23
Jaguar,F-Type Convertible,2020,6.0,Automatic (S8),3.0,Two Seaters,390,14.330869565217393,2050,Premium,28,20,23
Jaguar,F-Type S Coupe,2020,6.0,Automatic (S8),3.0,Two Seaters,407,14.98227272727273,2150,Premium,27,19,22
Jaguar,F-Type S Convertible,2020,6.0,Automatic (S8),3.0,Two Seaters,407,14.98227272727273,2150,Premium,27,19,22
Jaguar,F-Type S AWD Coupe,2020,6.0,Automatic (S8),3.0,Two Seaters,426,15.695714285714288,2250,Premium,26,18,21
Jaguar,F-Type S AWD Convertible,2020,6.0,Automatic (S8),3.0,Two Seaters,426,15.695714285714288,2250,Premium,26,18,21
Jaguar,XF AWD,2020,6.0,Automatic (S8),3.0,Midsize Cars,390,14.330869565217393,2050,Premium,28,20,23
Jaguar,XF Sportbrake AWD,2020,6.0,Automatic (S8),3.0,Midsize Station Wagons,428,15.695714285714288,2250,Premium,25,18,21
Jaguar,F-Pace,2020,6.0,Automatic (S8),3.0,Small Sport Utility Vehicle 4WD,446,16.4805,2350,Premium,23,18,20
Jaguar,F-Pace,2020,8.0,Automatic (S8),5.0,Small Sport Utility Vehicle 4WD,488,18.311666666666667,2600,Premium,21,16,18
Land Rover,Evoque,2020,4.0,Automatic (S9),2.0,Small Sport Utility Vehicle 4WD,394,14.330869565217393,2050,Premium,27,20,23
Hyundai,Palisade AWD,2020,6.0,Automatic (S8),3.8,Standard Sport Utility Vehicle 4WD,426,15.695714285714288,1800,Regular,24,19,21
Porsche,Panamera 4 e-Hybrid,2019,6.0,Automatic (AM-S8),2.9,Large Cars,255,9.639700069642858,2050,Premium Gas or Electricity,24,21,23
Porsche,Panamera 4 e-Hybrid Executive,2019,6.0,Automatic (AM-S8),2.9,Large Cars,255,9.639700069642858,2050,Premium Gas or Electricity,24,21,23
Porsche,Panamera 4 e-Hybrid ST,2019,6.0,Automatic (AM-S8),2.9,Large Cars,255,9.639700069642858,2050,Premium Gas or Electricity,24,21,23
Porsche,Panamera Turbo S e-Hybrid,2019,8.0,Automatic (AM-S8),4.0,Large Cars,289,10.690492281818182,2350,Premium Gas or Electricity,22,19,20
Porsche,Panamera Turbo S e-Hybrid Executive,2019,8.0,Automatic (AM-S8),4.0,Large Cars,289,10.690492281818182,2350,Premium Gas or Electricity,22,19,20
Porsche,Panamera Turbo S e-Hybrid ST,2019,8.0,Automatic (AM-S8),4.0,Large Cars,289,10.690492281818182,2350,Premium Gas or Electricity,22,19,20
BMW,230i Coupe,2020,4.0,Automatic (S8),2.0,Subcompact Cars,324,12.207777777777778,1750,Premium,32,24,27
Hyundai,Elantra,2020,4.0,Automatic (variable gear ratios),2.0,Midsize Cars,264,9.694411764705883,1100,Regular,40,30,34
Hyundai,Elantra SE,2020,4.0,Automatic (variable gear ratios),2.0,Midsize Cars,259,9.417428571428571,1050,Regular,41,31,35
Mazda,3 4-Door 2WD,2019,4.0,Automatic (S6),2.5,Compact Cars,299,10.987,1250,Regular,35,26,30
Mazda,3 4-Door 2WD,2019,4.0,Automatic (S6),2.5,Compact Cars,295,10.987,1250,Regular,36,27,30
Mazda,3 4-Door 4WD,2019,4.0,Automatic (S6),2.5,Compact Cars,313,11.771785714285713,1350,Regular,33,25,28
Jeep,Renegade 2WD,2019,4.0,Automatic 9-spd,1.3,Small Sport Utility Vehicle 2WD,328,12.207777777777778,1400,Regular,32,24,27
Fiat,500X AWD,2019,4.0,Automatic 9-spd,1.3,Small Sport Utility Vehicle 4WD,342,12.677307692307693,1450,Regular,30,24,26
Jeep,Renegade 4WD,2019,4.0,Automatic 9-spd,1.3,Small Sport Utility Vehicle 4WD,348,12.677307692307693,1450,Regular,29,23,26
Jeep,Renegade Trailhawk 4WD,2019,4.0,Automatic 9-spd,1.3,Small Sport Utility Vehicle 4WD,370,13.73375,1550,Regular,27,22,24
Toyota,RAV4 Hybrid AWD,2019,4.0,Automatic (AV-S6),2.5,Small Sport Utility Vehicle 4WD,223,8.24025,950,Regular,38,41,40
Porsche,Macan Turbo Kit,2018,6.0,Automatic (AM-S7),3.6,Small Sport Utility Vehicle 4WD,460,17.347894736842107,2500,Premium,23,17,19
Toyota,GR Supra,2020,6.0,Automatic (S8),3.0,Two Seaters,334,12.677307692307693,1800,Premium,31,24,26
BMW,230i Coupe,2020,4.0,Manual 6-spd,2.0,Subcompact Cars,356,13.1844,1900,Premium,32,21,25
BMW,230i xDrive Coupe,2020,4.0,Automatic (S8),2.0,Subcompact Cars,361,13.73375,1950,Premium,31,21,24
BMW,230i Convertible,2020,4.0,Automatic (S8),2.0,Subcompact Cars,327,12.207777777777778,1750,Premium,34,23,27
BMW,230i xDrive Convertible,2020,4.0,Automatic (S8),2.0,Subcompact Cars,361,13.73375,1950,Premium,31,21,24
BMW,M240i Coupe M Performance,2020,6.0,Automatic (S8),3.0,Subcompact Cars,353,13.1844,1900,Premium,30,22,25
BMW,M240i Coupe M Performance,2020,6.0,Manual 6-spd,3.0,Subcompact Cars,408,14.98227272727273,2150,Premium,27,19,22
BMW,M240i xDrive Coupe M Performance,2020,6.0,Automatic (S8),3.0,Subcompact Cars,356,13.1844,1900,Premium,30,22,25
BMW,M240i Coupe,2020,6.0,Automatic (S8),3.0,Subcompact Cars,353,13.1844,1900,Premium,30,22,25
BMW,M240i Coupe,2020,6.0,Manual 6-spd,3.0,Subcompact Cars,408,14.98227272727273,2150,Premium,27,19,22
BMW,M240i xDrive Coupe,2020,6.0,Automatic (S8),3.0,Subcompact Cars,356,13.1844,1900,Premium,30,22,25
BMW,M240i Convertible,2020,6.0,Automatic (S8),3.0,Subcompact Cars,353,13.1844,1900,Premium,30,22,25
BMW,M240i Convertible,2020,6.0,Manual 6-spd,3.0,Subcompact Cars,408,14.98227272727273,2150,Premium,27,19,22
BMW,M240i xDrive Convertible,2020,6.0,Automatic (S8),3.0,Subcompact Cars,356,13.1844,1900,Premium,30,22,25
BMW,M2 Competition Coupe,2020,6.0,Manual 6-spd,3.0,Subcompact Cars,440,16.4805,2350,Premium,25,18,20
BMW,M2 Competition Coupe,2020,6.0,Automatic (AM-S7),3.0,Subcompact Cars,471,17.347894736842107,2500,Premium,23,17,19
BMW,430i Convertible,2020,4.0,Automatic (S8),2.0,Subcompact Cars,327,12.207777777777778,1750,Premium,34,23,27
BMW,430i xDrive Convertible,2020,4.0,Automatic (S8),2.0,Subcompact Cars,344,12.677307692307693,1800,Premium,32,22,26
BMW,440i Convertible,2020,6.0,Automatic (S8),3.0,Subcompact Cars,361,13.73375,1950,Premium,29,22,24
BMW,440i xDrive Convertible,2020,6.0,Automatic (S8),3.0,Subcompact Cars,394,14.330869565217393,2050,Premium,28,20,23
BMW,M4 Convertible,2020,6.0,Manual 6-spd,3.0,Subcompact Cars,450,16.4805,2350,Premium,25,17,20
BMW,M4 Convertible,2020,6.0,Automatic (AM-S7),3.0,Subcompact Cars,481,17.347894736842107,2500,Premium,22,16,19
BMW,M4 Convertible Competition,2020,6.0,Manual 6-spd,3.0,Subcompact Cars,450,16.4805,2350,Premium,25,17,20
BMW,M4 Convertible Competition,2020,6.0,Automatic (AM-S7),3.0,Subcompact Cars,481,17.347894736842107,2500,Premium,22,16,19
Acura,TLX FWD,2020,4.0,Automatic (AM-S8),2.4,Compact Cars,330,12.207777777777778,1750,Premium,33,23,27
Acura,TLX FWD A-SPEC,2020,4.0,Automatic (AM-S8),2.4,Compact Cars,336,12.677307692307693,1800,Premium,32,23,26
Acura,TLX FWD,2020,6.0,Automatic (S9),3.5,Compact Cars,374,13.73375,1950,Premium,31,20,24
Acura,TLX FWD A-SPEC,2020,6.0,Automatic (S9),3.5,Compact Cars,382,14.330869565217393,2050,Premium,30,20,23
Acura,TLX AWD,2020,6.0,Automatic (S9),3.5,Compact Cars,384,14.330869565217393,2050,Premium,29,20,23
Acura,TLX AWD A-SPEC,2020,6.0,Automatic (S9),3.5,Compact Cars,387,14.330869565217393,2050,Premium,29,20,23
BMW,330i,2020,4.0,Automatic (S8),2.0,Compact Cars,299,10.987,1550,Premium,36,26,30
BMW,M340i xDrive,2020,6.0,Automatic (S8),3.0,Compact Cars,356,13.1844,1900,Premium,30,22,25
BMW,M340i,2020,6.0,Automatic (S8),3.0,Compact Cars,353,13.1844,1900,Premium,30,22,25
BMW,430i Coupe,2020,4.0,Automatic (S8),2.0,Compact Cars,327,12.207777777777778,1750,Premium,34,23,27
BMW,430i Coupe,2020,4.0,Manual 6-spd,2.0,Compact Cars,351,13.1844,1900,Premium,33,21,25
BMW,430i xDrive Coupe,2020,4.0,Automatic (S8),2.0,Compact Cars,361,13.73375,1950,Premium,31,21,24
BMW,430i Gran Coupe,2020,4.0,Automatic (S8),2.0,Compact Cars,327,12.207777777777778,1750,Premium,34,23,27
BMW,430i xDrive Gran Coupe,2020,4.0,Automatic (S8),2.0,Compact Cars,361,13.73375,1950,Premium,31,21,24
BMW,440i Coupe,2020,6.0,Automatic (S8),3.0,Compact Cars,353,13.1844,1900,Premium,30,22,25
BMW,440i Coupe,2020,6.0,Manual 6-spd,3.0,Compact Cars,408,14.98227272727273,2150,Premium,27,19,22
BMW,440i xDrive Coupe,2020,6.0,Automatic (S8),3.0,Compact Cars,356,13.1844,1900,Premium,30,22,25
BMW,440i xDrive Coupe,2020,6.0,Manual 6-spd,3.0,Compact Cars,412,15.695714285714288,2250,Premium,28,18,21
BMW,440i Gran Coupe,2020,6.0,Automatic (S8),3.0,Compact Cars,353,13.1844,1900,Premium,30,22,25
BMW,440i xDrive Gran Coupe,2020,6.0,Automatic (S8),3.0,Compact Cars,356,13.1844,1900,Premium,30,22,25
BMW,M4 Coupe,2020,6.0,Manual 6-spd,3.0,Compact Cars,440,16.4805,2350,Premium,25,18,20
BMW,M4 Coupe,2020,6.0,Automatic (AM-S7),3.0,Compact Cars,471,17.347894736842107,2500,Premium,23,17,19
BMW,M4 CS,2020,6.0,Automatic (AM-S7),3.0,Compact Cars,471,17.347894736842107,2500,Premium,23,17,19
BMW,M4 Coupe Competition,2020,6.0,Manual 6-spd,3.0,Compact Cars,440,16.4805,2350,Premium,25,18,20
BMW,M4 Coupe Competition,2020,6.0,Automatic (AM-S7),3.0,Compact Cars,471,17.347894736842107,2500,Premium,23,17,19
BMW,740i,2020,6.0,Automatic (S8),3.0,Large Cars,361,13.73375,1950,Premium,29,22,24
BMW,740i xDrive,2020,6.0,Automatic (S8),3.0,Large Cars,394,14.330869565217393,2050,Premium,28,20,23
BMW,750i xDrive,2020,8.0,Automatic (S8),4.4,Large Cars,449,16.4805,2350,Premium,25,17,20
BMW,M760i xDrive,2020,12.0,Automatic (S8),6.6,Large Cars,570,20.600625,2950,Premium,20,13,16
Jeep,Gladiator Pickup 4WD,2020,6.0,Automatic 8-spd,3.6,Standard Pickup Trucks 4WD,466,17.347894736842107,1950,Regular,22,17,19
Jeep,Gladiator Pickup 4WD,2020,6.0,Manual 6-spd,3.6,Standard Pickup Trucks 4WD,476,17.347894736842107,1950,Regular,23,16,19
Land Rover,Range Rover Velar,2020,8.0,Automatic (S8),5.0,Small Sport Utility Vehicle 4WD,511,19.388823529411766,2750,Premium,20,15,17
Porsche,911 Turbo S Exclusive Cabriolet,2019,6.0,Automatic (AM-S7),3.8,Minicompact Cars,478,18.311666666666667,2600,Premium,22,16,18
Mazda,3 5-Door 2WD,2019,4.0,Manual 6-spd,2.5,Midsize Cars,303,11.36586206896552,1300,Regular,35,25,29
Mazda,3 5-Door 2WD,2019,4.0,Automatic (S6),2.5,Midsize Cars,299,10.987,1250,Regular,35,26,30
Mazda,3 5-Door 4WD,2019,4.0,Automatic (S6),2.5,Midsize Cars,328,12.207777777777778,1400,Regular,32,24,27
Porsche,Panamera 4,2019,6.0,Automatic (AM-S8),3.0,Large Cars,407,14.98227272727273,2150,Premium,26,19,22
Porsche,Panamera 4 Executive,2019,6.0,Automatic (AM-S8),3.0,Large Cars,407,14.98227272727273,2150,Premium,26,19,22
Porsche,Panamera 4S,2019,6.0,Automatic (AM-S8),2.9,Large Cars,419,15.695714285714288,2250,Premium,26,18,21
Porsche,Panamera 4S Executive,2019,6.0,Automatic (AM-S8),2.9,Large Cars,419,15.695714285714288,2250,Premium,26,18,21
BMW,745e xDrive,2020,6.0,Automatic (S8),3.0,Large Cars,245,9.35611073319838,2150,Premium and Electricity,26,19,22
BMW,Z4 M40i,2020,6.0,Automatic (S8),3.0,Two Seaters,334,12.677307692307693,1800,Premium,31,24,26
Nissan,370Z,2020,6.0,Automatic (S7),3.7,Two Seaters,406,14.98227272727273,2150,Premium,26,19,22
Nissan,370Z,2020,6.0,Manual 6-spd,3.7,Two Seaters,445,16.4805,2350,Premium,26,17,20
Nissan,370Z Roadster,2020,6.0,Automatic (S7),3.7,Two Seaters,429,15.695714285714288,2250,Premium,25,18,21
Genesis,G70 AWD,2020,4.0,Automatic (S8),2.0,Compact Cars,385,14.330869565217393,2050,Premium,27,20,23
Genesis,G70 RWD,2020,4.0,Automatic (S8),2.0,Compact Cars,357,13.1844,1900,Premium,30,22,25
Genesis,G70 RWD,2020,4.0,Manual 6-spd,2.0,Compact Cars,410,14.98227272727273,2150,Premium,28,18,22
Hyundai,Veloster,2020,4.0,Automatic (S6),2.0,Compact Cars,300,10.987,1250,Regular,34,27,30
Hyundai,Veloster,2020,4.0,Manual 6-spd,2.0,Compact Cars,317,11.771785714285713,1350,Regular,33,25,28
